APN,Registered Date,Property Type,PropertyAddress,PropertyCity,PropertyState,PropertyZip,CouncilDistrict,Lender,LenderContact,LenderContactPhone,PropertyManagement,PropertyManagementContact,PropertyManagementAddress,PropertyMgmtContactPhone,lon,lat,Property on map
4325006044,2/9/2023,Single Family,10776 W WILSHIRE BLVD,LOS ANGELES,CA,90024,5,New Omni Bank,Amanda Shen,626-913-1818,NULL,NULL,,NULL,-118.43904,34.05985,POINT (-118.43904 34.05985)
4326003069,1/9/2023,Single Family,10550 W WILSHIRE BLVD 1-50,LOS ANGELES,CA,90024,5,JPMORGAN CHASE BANK N.A.,OPERATIONS SPECIALIST,888-310-1506,Greenfield Property LLC,Code Compliance,4033   Stable DR  Palmdale CA 93552,866-563-1100,-118.43255,34.06277,POINT (-118.43255 34.06277)
4326026106,1/12/2023,Single Family,10621 W EASTBORNE AVE,LOS ANGELES,CA,90024,5,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,Genstone Realty,Mark Giltner,15338   Central AVE  Chino CA 91710,909-261-5415,-118.43085,34.05448,POINT (-118.43085 34.05448)
4329004082,1/2/2023,Single Family,2220 S AVENUE OF THE STARS,LOS ANGELES,CA,90067,5,RUSHMORE LOAN MANAGEMENT SERVICES,Property Preservation,949-341-5601,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.40939,34.05241,POINT (-118.40939 34.05241)
4329006147,1/20/2023,Single Family,10050 W EMPYREAN WAY,LOS ANGELES,CA,90067,5,Celink,Daniel Stack,866-727-4303,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,-118.4068,34.05442,POINT (-118.4068 34.05442)
4329008076,2/8/2023,Single Family,2391 N CENTURY,LOS ANGELES,CA,90067,5,BANK OF AMERICA,VPR DEPARTMENT,213-345-6264,SERVICELINK,CLIENT SERVICES,11802   Ridge PKWY 100 Broomfield CO 80021,877-847-8544,-118.40838,34.05654,POINT (-118.40838 34.05654)
4329008076,2/11/2023,Single Family,2391 N CENTURY,LOS ANGELES,CA,90067,5,Selene Finance LP,Eric Moore,877-338-3791,SERVICELINK,CLIENT SERVICES,11802   Ridge PKWY 100 Broomfield CO 80021,877-847-8544,-118.40838,34.05654,POINT (-118.40838 34.05654)
4329009021,1/6/2023,Single Family,2122 S CENTURY PARK LANE 1-72,LOS ANGELES,CA,90067,5,PHH Mortgage Corp,Shelly Stirrett,866-503-5559,Carlos Sims,Carols Sims,11820   Cherrylee DR  El Monte CA 91732,626-485-8889,-118.4129,34.05711,POINT (-118.4129 34.05711)
4330007027,1/23/2023,Single Family,1229 S BEDFORD DR,LOS ANGELES,CA,90035,5,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.40519,34.05512,POINT (-118.40519 34.05512)
4330026014,1/9/2023,Non-Residential,500   SMITHWOOD DR,BEVERLY HILLS,CA,90212,5,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,The Herac Group,Torres Rose,11030   Arrow RE  RANCHO CUCAMONGA CA 91730,909-481-1100,-118.397948,34.057095,POINT (-118.397948 34.057095)
4333012039,1/20/2023,Multi-Family,8701 W OLYMPIC BLVD,LOS ANGELES,CA,90035,5,1st point lending,alex nelson,310-365-4046,1st point lending inc,alex nelson,"328   15315 magnolia blvd, 328   sherman oaks CA 91403",310-365-4046,-118.3816,34.05955,POINT (-118.3816 34.05955)
4356021033,1/16/2023,Single Family,1316 N BEVERLY GROVE PL,LOS ANGELES,CA,90210,5,JEFFRY SCAPA,JEFFRY SCAPA,323-957-1710,NULL,NULL,,NULL,-118.42593,34.09607,POINT (-118.42593 34.09607)
4357002008,1/5/2023,Single Family,1831 N BENEDICT CANYON DR,LOS ANGELES,CA,90210,5,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Cyprexx - Physical Address,Code Compliance,525   Grand Regency BLVD  Brandon FL 33510,813-387-5891,-118.43744,34.10372,POINT (-118.43744 34.10372)
4357007007,1/11/2023,Single Family,1365 N SHADYBROOK DR,LOS ANGELES,CA,90210,5,First American Trustee Servicing Solutions,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.4306,34.09648,POINT (-118.4306 34.09648)
4358003011,1/26/2023,Single Family,130 N BEVERLY GLEN BLVD,LOS ANGELES,CA,90077,5,PHH Mortgage Corp,Shelly Stirrett,866-503-5559,Carlos Sims,Carols Sims,11820   Cherrylee DR  El Monte CA 91732,626-485-8889,-118.43459,34.08317,POINT (-118.43459 34.08317)
4359022038,3/6/2023,Single Family,865  COMSTOCK,LOS ANGELES,CA,90025,5,WELL FARGO BANK N.A,Brock Nekvinda,877-617-5274,WELL FARGO BANK NA,Brock Nekvinda,232  E 2ND ST STE G LOS ANGELES CA 90012,877-617-5274,-118.42589,34.06882,POINT (-118.42589 34.06882)
4360004072,1/3/2023,Single Family,10787  WILSHIRE,LOS ANGELES,CA,90024,5,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.43932,34.0602,POINT (-118.43932 34.0602)
4360006017,3/13/2023,Multi-Family,952 S HILGARD AVE,LOS ANGELES,CA,90024,5,"Arixa Institutional Lending Partners, LLC",Alexander Foster,424-781-3765,NULL,NULL,,NULL,-118.44133,34.06233,POINT (-118.44133 34.06233)
4360013016,2/28/2023,Single Family,10633 W LE CONTE AVE,LOS ANGELES,CA,90024,5,"JPMorgan Chase Bank, N.A.",Operations Specialist I,888-310-1506,Greenfield Property LLC,Code Compliance,4033   Stable DR  Palmdale CA 93552,866-563-1100,-118.43675,34.06469,POINT (-118.43675 34.06469)
4360021044,3/1/2023,Single Family,633 S WARNER AVE,LOS ANGELES,CA,90024,5,Cenlar FSB,Eric Moore,877-338-3791,Safeguard - Code Compliance,Code Compliance,7887   Safeguard Cir  Valley View OH 44125,800-852-8306,-118.43532,34.06969,POINT (-118.43532 34.06969)
5018026010,2/22/2023,Multi-Family,723 W 48TH ST,LOS ANGELES,CA,90037,9,LC Equity Group Inc,Brian Getz,818-437-1723,LC Equity Group,Brian Getz,5737   Kanan RD 559 Agoura Hills CA 91301,818-804-8313,-118.28644,33.99975,POINT (-118.28644 33.99975)
4360022003,1/3/2023,Single Family,536 S HILGARD AVE,LOS ANGELES,CA,90024,5,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.43754,34.07115,POINT (-118.43754 34.07115)
4360029187,1/20/2023,Single Family,10445 W WILSHIRE BLVD 1-109,LOS ANGELES,CA,90024,5,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.43087,34.06606,POINT (-118.43087 34.06606)
4366018002,1/3/2023,Single Family,11120 W SUNSET BLVD,LOS ANGELES,CA,90049,5,Fay Servicing LLC,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.45925,34.07415,POINT (-118.45925 34.07415)
4366018002,1/11/2023,Single Family,11120 W SUNSET BLVD,LOS ANGELES,CA,90049,5,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.45925,34.07415,POINT (-118.45925 34.07415)
4366022013,1/11/2023,Single Family,219 S TILDEN AVE,LOS ANGELES,CA,90049,5,WELL FARGO BANK N.A,Brock Nekvinda,877-617-5274,WELL FARGO BANK NA,Brock Nekvinda,232  E 2ND ST STE G LOS ANGELES CA 90012,877-617-5274,-118.45717,34.0722,POINT (-118.45717 34.0722)
4369001017,1/24/2023,Single Family,1110 N LINDA FLORA DR,LOS ANGELES,CA,90049,5,JRM Financial LLC,Angela Carroll,310-395-0010,Anchor Loans LP,Anthony Martinez,1   Baxter WAY 220 Thousand Oaks CA 91362,310-395-0010,-118.46497,34.09014,POINT (-118.46497 34.09014)
4371008018,1/13/2023,Single Family,1643 N BEVERLY GLEN BLVD,LOS ANGELES,CA,90077,5,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,Genstone Realty,Mark Giltner,15338   Central AVE  Chino CA 91710,909-261-5415,-118.44449,34.10044,POINT (-118.44449 34.10044)
4371024011,1/17/2023,Single Family,1010 N BEVERLY GLEN BLVD,LOS ANGELES,CA,90077,5,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.43988,34.09367,POINT (-118.43988 34.09367)
4377015006,2/23/2023,Single Family,1833 N ROSCOMARE RD,LOS ANGELES,CA,90077,5,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.46379,34.10304,POINT (-118.46379 34.10304)
4378009006,1/23/2023,Single Family,15438 W MULHOLLAND DR,LOS ANGELES,CA,90077,5,Platinum Loan Servicing,Karen Larson,818-222-5222,NULL,NULL,,NULL,-118.46813,34.12789,POINT (-118.46813 34.12789)
4378016008,1/13/2023,Single Family,2501 N ROSCOMARE RD,LOS ANGELES,CA,90077,5,CARRINGTON MORTGAGE SERVICES LLC,MORTGAGE SERVICES,866-563-1100,Greenfield Property LLC,Code Compliance,4033   Stable DR  Palmdale CA 93552,866-563-1100,-118.46354,34.12243,POINT (-118.46354 34.12243)
4378023002,3/29/2023,Single Family,2532 N ROSCOMARE ROAD,LOS ANGELES,CA,90077,5,"PEAK FORECLOSURE SERVICES, INC.",Kelli Espinoza,818-591-9237,EDWARD ZUBIA,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,818-406-3611,-118.46246,34.12353,POINT (-118.46246 34.12353)
4378034007,1/5/2023,Single Family,15519 W ADAGIO CT,LOS ANGELES,CA,90077,5,MARTIN DANIAL,MARTIN DANIAL,818-693-2535,NULL,NULL,,NULL,-118.47468,34.11987,POINT (-118.47468 34.11987)
4379030014,1/19/2023,Single Family,14820 W MULHOLLAND DR,LOS ANGELES,CA,90077,5,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.45547,34.13255,POINT (-118.45547 34.13255)
4379034044,1/5/2023,Single Family,2959 N BEVERLY GLEN CIR,LOS ANGELES,CA,90077,5,"Val Serebryany, Trustee of Val Serebryany family Trust and VIG Private Lending, Inc.",Vladimir Valsky,323-847-5168,Rec Inspections Services Inc,Robert Chagoya,10469   National BLVD  Los Angeles CA 90034,310-487-4839,-118.44516,34.12795,POINT (-118.44516 34.12795)
4379035177,1/3/2023,Single Family,3028  GREENTREE,LOS ANGELES,CA,90077,5,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.44788,34.12943,POINT (-118.44788 34.12943)
4380016021,1/11/2023,Single Family,2033 N BEVERLY GLEN BLVD,LOS ANGELES,CA,90077,5,JPMORGAN CHASE BANK N.A.,OPERATIONS SPECIALIST,888-310-1506,Greenfield Property LLC,Code Compliance,4033   Stable DR  Palmdale CA 93552,866-563-1100,-118.44628,34.10659,POINT (-118.44628 34.10659)
4382008006,1/3/2023,Single Family,2534 N BENEDICT CANYON DR,LOS ANGELES,CA,90210,5,Maxvi 1 LLC,Elena Rybina,949-748-6285,Not Applicable,na na,200   Spectrum Center DR  Irvine CA 92618,000-000-0000,-118.43533,34.11768,POINT (-118.43533 34.11768)
4382030047,3/28/2023,Single Family,10207 W CLEMATIS CT,LOS ANGELES,CA,90077,5,Selene Finance,Eric Moore,877-338-3791,SERVICELINK,CLIENT SERVICES,11802   Ridge PKWY 100 Broomfield CO 80021,877-847-8544,-118.44336,34.12326,POINT (-118.44336 34.12326)
4382030052,1/11/2023,Single Family,10207 W CLEMATIS CT,LOS ANGELES,CA,90077,5,Selene Finance LP,Eric Moore,877-338-3791,SERVICELINK,CLIENT SERVICES,11802   Ridge PKWY 100 Broomfield CO 80021,877-847-8544,-118.44336,34.12326,POINT (-118.44336 34.12326)
4384027010,1/16/2023,Single Family,9787 W MILLBORO PL,LOS ANGELES,CA,90210,5,Fay Servicing,Eric Moore,877-338-3791,Safeguard,Code Compliance,7887   Safeguard Cir  Valley View OH 44125,800-852-8306,-118.42383,34.11056,POINT (-118.42383 34.11056)
4384034013,1/5/2023,Single Family,1652 N TOWER GROVE DR,LOS ANGELES,CA,90210,5,FIDUCIARY TRUST INTERNATIONAL OF CALIFORNIA,LIANE PINDER pinder,213-596-8621,Cushman and Wakefield,Chris Koushayan,3303   wilshire BLVD 1210 Los Angeles CA 90010,213-769-9177,-118.42656,34.10195,POINT (-118.42656 34.10195)
4392001008,1/25/2023,Single Family,9275 W FLICKER WAY,HOLLYWOOD,CA,90069,4,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.39249,34.09754,POINT (-118.39249 34.09754)
4401015102,1/2/2023,Single Family,11745 W MONTANA AVE 1-14,LOS ANGELES,CA,90049,11,RUSHMORE LOAN MANAGEMENT SERVICES,Property Preservation,949-341-5601,EDWARD ZUBIA,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,818-406-3611,-118.46854,34.05411,POINT (-118.46854 34.05411)
4401024191,1/25/2023,Single Family,11645  MONTANA AVE,LOS ANGELES,CA,90049,11,U.S. Bank N.A.,Select Portfolio Servicing,888-349-8964,edward zubia,Edward Zubia,3540   willshire BLVD  los angeles CA 90010,213-804-7437,-118.4655,34.05643,POINT (-118.4655 34.05643)
4402008088,1/11/2023,Single Family,11678 W SUNSET BLVD,LOS ANGELES,CA,90049,11,CARRINGTON MORTGAGE SERVICES LLC,MORTGAGE SERVICES,866-563-1100,Greenfield Property LLC,Code Compliance,4033   Stable DR  Palmdale CA 93552,866-563-1100,-118.46995,34.06592,POINT (-118.46995 34.06592)
4403016017,1/26/2023,Single Family,383 N SKYEWIAY ROAD,LOS ANGELES,CA,90049,11,WELL FARGO BANK N.A,Brock Nekvinda,877-617-5274,WELL FARGO BANK NA,Brock Nekvinda,232  E 2ND ST STE G LOS ANGELES CA 90012,877-617-5274,-118.48128,34.0657,POINT (-118.48128 34.0657)
4404003020,1/6/2023,Single Family,12234 W SHETLAND LANE,LOS ANGELES,CA,90049,11,FREEDOM MORTGAGE,BYRON GLADDEN,866-563-1100,Greenfield Property LLC,Code Compliance,4033   Stable DR  Palmdale CA 93552,866-563-1100,-118.4782,34.05496,POINT (-118.4782 34.05496)
4405036001,3/20/2023,Single Family,12440 W SUNSET BLVD,LOS ANGELES,CA,90049,11,State Financial Services LLC,State Financial Services LLC,310-553-1222,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.48173,34.05754,POINT (-118.48173 34.05754)
4405039009,1/25/2023,Single Family,12249 W SAN VICENTE BLVD,LOS ANGELES,CA,90049,11,"RWP FUND III, LLC",Edmond Nassirzadeh,310-858-7755,NULL,NULL,,NULL,-118.47756,34.05145,POINT (-118.47756 34.05145)
4407010005,1/11/2023,Single Family,1340 S ALLENFORD AVE,LOS ANGELES,CA,90049,11,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,Genstone Realty,Mark Giltner,15338   Central AVE  Chino CA 91710,909-261-5415,-118.49449,34.05186,POINT (-118.49449 34.05186)
4410011040,1/11/2023,Single Family,207 N ENTRADA DR,LOS ANGELES,CA,90402,11,WILMINGTON TRUST. NATIONAL ASSOCIATION,SELECT PORTFOLIO SERVICING,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.51718,34.02894,POINT (-118.51718 34.02894)
4410023023,1/24/2023,Single Family,222 S AMALFI DR,LOS ANGELES,CA,90402,11,"Anchor Fund Holdings, LLC",Angela Carroll,310-395-0010,Coldwell Banker,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,888-627-2256,-118.51328,34.03229,POINT (-118.51328 34.03229)
4412001036,1/6/2023,Single Family,928 N HAVERFORD AVE,LOS ANGELES,CA,90272,11,PNC MORTGAGE,MARIA CROSS,937-913-7352,Greenfield Property LLC,Code Compliance,4033   Stable DR  Palmdale CA 93552,866-563-1100,-118.52872,34.04804,POINT (-118.52872 34.04804)
4416022050,1/30/2023,Single Family,880 N VISTA PACIFICA,LOS ANGELES,CA,90272,11,Cathay Bank,David Scheiber,626-279-3744,"Ampac Management Group, Inc.",Yungming Wang,"102   1111 Corporate Center Drive, 102   Monterey Park CA 91754",323-268-1800,-118.5562,34.05005,POINT (-118.5562 34.05005)
4416023092,3/8/2023,Single Family,17474 W TRAMONTO DR,LOS ANGELES,CA,90272,11,"Residential First Capital, servicer for private Beneficiaries",Richard Bustamante,949-783-7920,"Residential First Capital, Servicer for the Beneficiaries",Richard Bustamante,20151  SW Birch ST 175 Newport Beach CA 92660,949-783-7920,-118.5578,34.04203,POINT (-118.5578 34.04203)
4419013007,3/22/2023,Multi-Family,16531 W SUNSET BLVD,PACIFIC PALISADES,CA,90272,11,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,Genstone Realty,Mark Giltner,15338   Central AVE  Chino CA 91710,909-261-5415,-118.54271,34.04848,POINT (-118.54271 34.04848)
4422028017,2/7/2023,Single Family,1036 N EL MEDIO AVE,LOS ANGELES,CA,90272,11,JP Morgan Chase NA,Amy Lott,888-310-1506,Greenfield Property LLC,MCS LLC,4033   Stable Drive   Palmdale CA 93552,866-563-1100,-118.53116,34.05267,POINT (-118.53116 34.05267)
4429029021,2/8/2023,Single Family,11471 W SUNSET BLVD,LOS ANGELES,CA,90049,11,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Guardian Asset Management,Vendor Management,2021   Hartel ST  Leviitown PA 19057,888-872-9094,-118.46884,34.07147,POINT (-118.46884 34.07147)
4490005027,1/11/2023,Single Family,3046 N CORDA DR,LOS ANGELES,CA,90049,11,WELL FARGO BANK N.A,Brock Nekvinda,877-617-5274,WELL FARGO BANK NA,Brock Nekvinda,232  E 2ND ST STE G LOS ANGELES CA 90012,877-617-5274,-118.48756,34.12766,POINT (-118.48756 34.12766)
4492016003,1/20/2023,Single Family,13600 W BAYLISS RD,LOS ANGELES,CA,90049,11,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.50725,34.07529,POINT (-118.50725 34.07529)
4493030006,1/10/2023,Single Family,12671 W MOUNTAIN CREST LANE,LOS ANGELES,CA,90049,11,"JPMorgan Chase Bank, N.A.",Operations Specialist I,888-310-1506,Greenfield Property LLC,Code Compliance,4033   Stable DR  Palmdale CA 93552,866-563-1100,-118.49295,34.10531,POINT (-118.49295 34.10531)
5001027024,1/2/2023,Multi-Family,728 W 52ND PL,LOS ANGELES,CA,90037,9,RUSHMORE LOAN MANAGEMENT SERVICES,Property Preservation,949-341-5601,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.28668,33.99488,POINT (-118.28668 33.99488)
5001028012,2/15/2023,Single Family,531 W 53RD ST,LOS ANGELES,CA,90037,9,SUPERIOR LOAN SERVICING,BARRY HARARI,818-483-0027,NULL,NULL,,NULL,-118.28391,33.9943,POINT (-118.28391 33.9943)
5001035007,1/26/2023,Multi-Family,438 W 53RD ST,LOS ANGELES,CA,90037,9,FREEDOM MORTGAGE,BYRON GLADDEN,866-563-1100,Greenfield Property LLC,Code Compliance,4033   Stable DR  Palmdale CA 93552,866-563-1100,-118.28189,33.99404,POINT (-118.28189 33.99404)
5002023010,1/6/2023,Multi-Family,1041 1/2 W 55TH ST,LOS ANGELES,CA,90037,9,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.29301,33.99242,POINT (-118.29301 33.99242)
5002027029,1/3/2023,Single Family,1056 W 52ND ST,LOS ANGELES,CA,90037,9,Cenlar FSB,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.29349,33.99496,POINT (-118.29349 33.99496)
5003020004,1/25/2023,Multi-Family,1723 W 55TH ST,LOS ANGELES,CA,90062,8,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.30754,33.99247,POINT (-118.30754 33.99247)
5003023030,1/12/2023,Single Family,1514 W 55TH ST,LOS ANGELES,CA,90062,8,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,Genstone Realty,Mark Giltner,15338   Central AVE  Chino CA 91710,909-261-5415,-118.30286,33.99224,POINT (-118.30286 33.99224)
5005008011,1/4/2023,Single Family,5313 S VAN NESS AVE,LOS ANGELES,CA,90062,8,"DOVENMUEHLE MORTGAGE, INC.",PROPERTY PRESERVATION,847-550-7410,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.31727,33.9938,POINT (-118.31727 33.9938)
5005009009,1/13/2023,Multi-Family,5303 S CIMARRON ST,LOS ANGELES,CA,90062,8,"DOVENMUEHLE MORTGAGE, INC.",PROPERTY PRESERVATION,847-550-7410,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.31616,33.99397,POINT (-118.31616 33.99397)
5005010007,2/7/2023,Single Family,5514 S VAN NESS AVE,LOS ANGELES,CA,90062,8,coastal capital group llc,Chris Tomaszewski,310-280-7788,"Assured Lender Services, Inc.",Cherie Maples,111   Pacifica  140 Irvine CA 92618,949-943-9634,-118.31696,33.99176,POINT (-118.31696 33.99176)
5005022014,2/17/2023,Multi-Family,5416 1/2 RUTHELEN ST,LOS ANGELES,CA,90062,8,"Park Tree Investments 25, LLC",Jennifer Zartman,866-290-8795,Matt Hopkins,Matt Hopkins,4340   VonKarmin AVE  Newport Beach CA 92660,714-612-0257,-118.31244,33.99265,POINT (-118.31244 33.99265)
5005022023,1/16/2023,Multi-Family,5427 S ST ANDREWS PL,LOS ANGELES,CA,90062,8,SUPERIOR LOAN SERVICING,BARRY HARARI,818-483-0027,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,-118.31153,33.99238,POINT (-118.31153 33.99238)
5007018008,1/1/2023,Single Family,5435 S WEST BLVD,LOS ANGELES,CA,90043,8,Arvest Bank,Erin Fonville,479-725-7116,EDWARD ZUBIA,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,818-406-3611,-118.33571,33.99196,POINT (-118.33571 33.99196)
5007019028,1/11/2023,Single Family,5408 S WEST BLVD,LOS ANGELES,CA,90043,8,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,edward zubia,Edward Zubia,3540   willshire BLVD  los angeles CA 90010,213-804-7437,-118.33541,33.99265,POINT (-118.33541 33.99265)
5007021017,1/13/2023,Single Family,5738 S CHESLEY AVE,LOS ANGELES,CA,90043,8,"Danco, Inc.",Ronald Perlstein,310-842-8235,ZVN Properties Inc,Arek Helcberger,957  E Cherry ST  Canal Fulton OH 44614,330-854-5890,-118.3343,33.98966,POINT (-118.3343 33.98966)
5013007019,1/11/2023,Single Family,5136 S BRYNHURST AVE,LOS ANGELES,CA,90043,8,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.33316,33.99559,POINT (-118.33316 33.99559)
5014010019,1/16/2023,Single Family,4919 S 7TH AVE,LOS ANGELES,CA,90043,8,SUPERIOR LOAN SERVICING,BARRY HARARI,818-483-0027,Property Preservation Servicing LLC,Trevethan Aaron,27071   cabot RD  LAGUNA HILLS CA 92653,949-612-0342,-118.32483,33.99829,POINT (-118.32483 33.99829)
